event_id,date,category,company,product,location,source,url,summary,title,funding_usd
f2641a91-765d-4495-a85a-67e4b068883f,2026-06-18,FUNDING_EVENT,Ornn AI Inc.,,,SiliconANGLE News,https://siliconangle.com/2026/06/18/startup-pioneers-early-stage-ticker-reservation-model-aimed-reviving-public-company-mindset/,"A venture-backed startup is introducing a new milestone to the startup playbook: reserving a stock ticker symbol years before an initial public offering. Ornn AI Inc., a company focused on bringing … [+7410 chars]",Startup pioneers early-stage ticker reservation model aimed at reviving the public-company mindset,
9e04e2ea-7f4c-47e9-aea6-fe804acadca0,2026-06-17,FUNDING_EVENT,Wells Fargo,,US,The Times of India,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-wells-fargo-raises-sp-500-target-on-stronger-earnings-outlook-easing-macro-risks/articleshow/131786886.cms,"Wells Fargo has raised its year-end 2026 target for the S&amp;P 500 to 7,950, citing stronger corporate earnings expectations, reduced macroeconomic uncertainty following the interim U.S.-Iran agreem… [+2282 chars]","US Stock Market: Wells Fargo raises S&P 500 target on stronger earnings outlook, easing macro risks",
9f2c3bdb-f36c-4bf9-870b-e646437b282a,2026-06-17,FUNDING_EVENT,Google DeepMind,,UK,ComputerWeekly.com,https://www.computerweekly.com/news/366644633/Google-Cloud-Summit-UK-to-deploy-AI-powered-planning-system,"The UKs Ministry of Housing, Communities and Local Government (MHCLG) has worked with Google Cloud, Google DeepMind and Faculty a company recently acquired by Accenture to improve the planning system… [+3582 chars]",Google Cloud Summit: UK to deploy AI-powered planning system,
701a8198-3aec-468a-af1d-073a1e0fe329,2026-06-17,FUNDING_EVENT,Intel,,Unbound,The Times of India,https://economictimes.indiatimes.com/tech/funding/ai-startup-pramaana-labs-raises-27-million-in-seed-funding-led-by-khosla-ventures/articleshow/131805503.cms,"Artificial intelligence (AI) startup Pramaana Labs has raised $27 million in a seed funding round led by Khosla Ventures. Accel, BoldCap, Nexus Venture Partners, Premji Invest and Unbound are among o… [+1951 chars]",AI startup Pramaana Labs raises $27 million in seed funding led by Khosla Ventures,27000000
26c3a2f4-53fa-4220-bd24-a08fc424322b,2026-06-17,FUNDING_EVENT,U.S. Sustainable Data Center Market,,CHICAGO,PRNewswire,https://www.prnewswire.com/news-releases/us-sustainable-data-center-market-to-add-usd-116-43-billion-in-new-investment-by-2031--power-capacity-to-reach-12-144-mw-by-2029--arizton-302803209.html,"Market size, regional outlook, growth drivers, and competitive landscape: 20262031 forecast. CHICAGO, June 17, 2026 /PRNewswire/ -- U.S.","U.S. Sustainable Data Center Market to Add USD 116.43 Billion in New Investment by 2031, Power Capacity to Reach 12,144 MW by 2029 - Arizton",
4784ea1f-da93-466a-8707-746d55f406d9,2026-06-17,FUNDING_EVENT,APAC Data Center Market,,CHICAGO,PRNewswire,https://www.prnewswire.com/news-releases/apac-data-center-market-to-reach-usd-255-49-billion-by-2031--while-colocation-investment-set-to-add-usd-64-08-billion--arizton-302803177.html,"Industry Analysis Report, Regional Outlook, Growth Potential, Price Trends, Competitive Market Share &amp; Forecast 20262031
CHICAGO, June 17, 2026 /PRNewswire/ -- The APAC data center market is on … [+6686 chars]","APAC Data Center Market to Reach USD 255.49 Billion by 2031, While Colocation Investment Set to Add USD 64.08 Billion -- Arizton",
a0401626-9e5f-405f-bb1a-fe7d0f8a3df0,2026-06-16,FUNDING_EVENT,Anthropic,,Cursor,The Verge AI,https://www.theverge.com/ai-artificial-intelligence/950571/spacex-is-officially-buying-cursor-for-60-billion,"Days after its massive IPO, SpaceX says it is spending $60 billion to buy Cursor - a bet designed to help Elon Musk's sprawling rocket / AI / social media behemoth win over lucrative enterprise customers and close the gap with AI rivals like Anthropic and OpenAI. The takeover was not entirely une...",SpaceX is officially buying Cursor for $60 billion,60000000000
25e7d91a-1525-4af8-85d4-631289b22a97,2026-06-16,FUNDING_EVENT,,DeepSeek,,The Daily Caller,https://dailycaller.com/2026/06/16/deepseek-chinese-startup/,"Chinese technology company DeepSeek secured more than $7.4 billion in its first funding round, pushing its valuation to over $50 billion, The Information reported on Tuesday. Under the new deal, inv… [+2998 chars]",DeepSeek Reportedly Now Most Valuable Chinese AI Startup Company,7400000000
7aecd064-de34-401b-be46-ff460a8a8240,2026-06-16,FUNDING_EVENT,JPMorgan,,,Crypto Briefing,https://cryptobriefing.com/jpmorgan-ai-capex-data-center-debt/,"The bank sees at least $5 trillion in global AI and data center spending by 2030, with debt markets lining up to finance the buildout JPMorgan has raised its estimates for both power capacity and AI-… [+2103 chars]",JPMorgan raises power and AI capex estimates amid strong year for high-yield data center debt,
faadcdc9-e044-4e24-8211-30c1db2e143a,2026-06-15,FUNDING_EVENT,SWI Group Expands Transatlantic Digital Infrastructure Platform,,U.S.,PRNewswire,https://www.prnewswire.com/news-releases/swi-group-expands-transatlantic-digital-infrastructure-platform-with-closing-of-500-million-usd-acquisition-of-significant-shareholding-in-a-1-3-gw-usa-portfolio-302799776.html,The acquisition secures significant shareholding in one of the largest privately held U.S. digital infrastructure platforms.,SWI Group Expands Transatlantic Digital Infrastructure Platform with closing of $500 Million USD Acquisition of significant shareholding in a 1.3 GW USA portfolio,500000000
814a0b79-33bc-4869-88e1-17536243d151,2026-06-15,FUNDING_EVENT,SWI Group,,U.S.,PRNewswire,https://www.prnewswire.com/news-releases/swi-group-takes-majority-position-in-gda-a-1-3-gw-usa-digital-infrastructure-group-taking-swi-group-to-a-majority-shareholding-position-302799771.html,The acquisition will increase SWI Group's shareholding in one of the largest privately held U.S. digital infrastructure platforms to majority holding position.,"SWI Group takes majority position in GDA, a 1.3 GW USA digital infrastructure group, taking SWI Group to a majority shareholding position.",
7a00f691-6c2f-4256-a8ce-33d513a55140,2026-06-15,FUNDING_EVENT,,,,Fortune,https://fortune.com/2026/06/15/gwynne-shotwell-spacex-engineer-mars-nasa-ipo/,"When SpaceX began trading Friday under the ticker SPCX, at a valuation of roughly $1.77 trillion, President and COO Gwynne Shotwell may very well have been wearing a little slip of paper in her shoes… [+6638 chars]","Meet Gwynne Shotwell, the engineer-turned-COO who runs SpaceX in platform heels and is now worth over $2 billion",2000000000
465fdb4f-0dde-4d2d-ac9c-2e28a9c3e589,2026-06-15,FUNDING_EVENT,SWI Group Expands Transatlantic Digital Infrastructure Platform,,U.S.,PRNewswire,https://www.prnewswire.com/news-releases/swi-group-expands-transatlantic-digital-infrastructure-platform-with-closing-of-500-million-usd-acquisition-of-significant-shareholding-in-a-1-3-gw-usa-portfolio-302799777.html,The acquisition secures significant shareholding in one of the largest privately held U.S. digital infrastructure platforms.,SWI Group Expands Transatlantic Digital Infrastructure Platform with closing of $500 Million USD Acquisition of significant shareholding in a 1.3 GW USA portfolio,500000000
957c29e4-7964-4587-a359-6bcd89bb4dfe,2026-06-15,FUNDING_EVENT,SWI Group,,U.S.,PRNewswire,https://www.prnewswire.com/news-releases/swi-group-takes-majority-position-in-gda-a-1-3-gw-usa-digital-infrastructure-group-taking-swi-group-to-a-majority-shareholding-position-302799773.html,The acquisition will increase SWI Group's shareholding in one of the largest privately held U.S. digital infrastructure platforms to majority holding position.,"SWI Group takes majority position in GDA, a 1.3 GW USA digital infrastructure group, taking SWI Group to a majority shareholding position.",
089b9bdd-a2b0-4298-b845-e0537b612242,2026-06-15,FUNDING_EVENT,Intel,,,The Times of India,https://economictimes.indiatimes.com/news/new-updates/elon-musk-worlds-first-trillionaire-on-what-it-would-take-to-reach-1000000000000000-and-become-a-quadrillionaire/articleshow/131734628.cms,"Elon Musk has once again pushed the boundaries of wealth, becoming the world's first trillionaire following the blockbuster IPO of SpaceX. The rocket, satellite, and artificial intelligence giant rai… [+3663 chars]","Elon Musk, world's first trillionaire, on what it would take to reach $1,000,000,000,000,000 and become a quadrillionaire",
0a7e9297-9964-4e4b-8c30-373eea870fa1,2026-06-15,FUNDING_EVENT,,,,Biztoc.com,https://biztoc.com/x/5caf4f0e65153a8d,"Amassing a $1 million retirement fund can sound like a daunting task. In reality, it's very achievable.",Want $1 Million in Retirement? Start With This Index Fund,1000000
275ab5fc-0283-4635-b6a2-f421a9d568b1,2026-06-12,FUNDING_EVENT,Tesla,,,The Verge AI,https://www.theverge.com/ai-artificial-intelligence/948409/elon-musk-trillionaire-spacex-ipo,"Elon Musk's net worth has passed the trillion-dollar mark after SpaceX's IPO. His net worth, which was hovering around $800 billion before the IPO, includes the value of his 4.8 billion shares in SpaceX, along with his wealth from his other companies, like Tesla.",Elon Musk is the world&#8217;s first trillionaire,800000000000
ac1a7771-be5a-4648-9225-a0c58c13438a,2026-06-12,FUNDING_EVENT,,,,The Verge AI,https://www.theverge.com/business/948996/spacex-ipo-elon-musk,"SpaceX&#8217;s IPO on Friday allows the public to buy shares of the combined rocket, AI, and social media company for the first time, and raised enough money to make Elon Musk the first trillionaire. He has more wealth, on paper at least, than the economies of nations like Ireland, Sweden, or his...",SpaceX’s massive IPO: all the latest news,
